m_overallFrameIdentifier,m_tyresWear,m_tyresDamage,m_sessionUID,m_frameIdentifier,m_sessionTime,m_brakesDamage,m_frontLeftWingDamage,m_frontRightWingDamage,m_rearWingDamage,m_floorDamage,m_diffuserDamage,m_sidepodDamage,m_drsFault,m_ersFault,m_gearBoxDamage,m_engineDamage,m_engineMGUHWear,m_engineESWear,m_engineCEWear,m_engineICEWear,m_engineMGUKWear,m_engineTCWear,m_engineBlown,m_engineSeized
24783,"0,0,0,0","0,0,0,0",4122411239002253147,24783,430.48297119140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24789,"0,0,0,0","0,0,0,0",4122411239002253147,24789,430.5830383300781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24795,"0,0,0,0","0,0,0,0",4122411239002253147,24795,430.6832275390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24801,"0,0,0,0","0,0,0,0",4122411239002253147,24801,430.7833251953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24807,"0,0,0,0","0,0,0,0",4122411239002253147,24807,430.8833923339844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24819,"0,0,0,0","0,0,0,0",4122411239002253147,24819,431.08355712890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24831,"0,0,0,0","0,0,0,0",4122411239002253147,24831,431.2838134765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24837,"0,0,0,0","0,0,0,0",4122411239002253147,24837,431.3838806152344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,"0,0,0,0","0,0,0,0",4122411239002253147,24843,431.4839782714844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24849,"0,0,0,0","0,0,0,0",4122411239002253147,24849,431.5840148925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24855,"0,0,0,0","0,0,0,0",4122411239002253147,24855,431.68414306640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24861,"0,0,0,0","0,0,0,0",4122411239002253147,24861,431.7841796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24867,"0,0,0,0","0,0,0,0",4122411239002253147,24867,431.88433837890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24873,"0,0,0,0","0,0,0,0",4122411239002253147,24873,431.9844055175781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24879,"0,0,0,0","0,0,0,0",4122411239002253147,24879,432.08447265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24885,"0,0,0,0","0,0,0,0",4122411239002253147,24885,432.1846923828125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24891,"0,0,0,0","0,0,0,0",4122411239002253147,24891,432.2847595214844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24897,"0,0,0,0","0,0,0,0",4122411239002253147,24897,432.38482666015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903,"0,0,0,0","0,0,0,0",4122411239002253147,24903,432.4849548339844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24909,"0,0,0,0","0,0,0,0",4122411239002253147,24909,432.58502197265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24914,"0,0,0,0","0,0,0,0",4122411239002253147,24914,432.66839599609375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24920,"0,0,0,0","0,0,0,0",4122411239002253147,24920,432.7685241699219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24926,"0,0,0,0","0,0,0,0",4122411239002253147,24926,432.8686218261719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24932,"0,0,0,0","0,0,0,0",4122411239002253147,24932,432.9687194824219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24938,"0,0,0,0","0,0,0,0",4122411239002253147,24938,433.0687561035156,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24944,"0,0,0,0","0,0,0,0",4122411239002253147,24944,433.16900634765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24950,"0,0,0,0","0,0,0,0",4122411239002253147,24950,433.26904296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24962,"0,0,0,0","0,0,0,0",4122411239002253147,24962,433.4692687988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24968,"0,0,0,0","0,0,0,0",4122411239002253147,24968,433.5693054199219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24974,"0,0,0,0","0,0,0,0",4122411239002253147,24974,433.66937255859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24980,"0,0,0,0","0,0,0,0",4122411239002253147,24980,433.76953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24986,"0,0,0,0","0,0,0,0",4122411239002253147,24986,433.8695983886719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24992,"0,0,0,0","0,0,0,0",4122411239002253147,24992,433.96966552734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24998,"0,0,0,0","0,0,0,0",4122411239002253147,24998,434.06982421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25004,"0,0,0,0","0,0,0,0",4122411239002253147,25004,434.1698913574219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25016,"0,0,0,0","0,0,0,0",4122411239002253147,25016,434.3701171875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25022,"0,0,0,0","0,0,0,0",4122411239002253147,25022,434.47021484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25028,"0,0,0,0","0,0,0,0",4122411239002253147,25028,434.57025146484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25034,"0,0,0,0","0,0,0,0",4122411239002253147,25034,434.67034912109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25040,"0,0,0,0","0,0,0,0",4122411239002253147,25040,434.7704772949219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25046,"0,0,0,0","0,0,0,0",4122411239002253147,25046,434.8706359863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25052,"0,0,0,0","0,0,0,0",4122411239002253147,25052,434.9706726074219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25058,"0,0,0,0","0,0,0,0",4122411239002253147,25058,435.07080078125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25064,"0,0,0,0","0,0,0,0",4122411239002253147,25064,435.1709289550781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25070,"0,0,0,0","0,0,0,0",4122411239002253147,25070,435.2710876464844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25076,"0,0,0,0","0,0,0,0",4122411239002253147,25076,435.3711242675781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25082,"0,0,0,0","0,0,0,0",4122411239002253147,25082,435.47113037109375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25088,"0,0,0,0","0,0,0,0",4122411239002253147,25088,435.5712890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25094,"0,0,0,0","0,0,0,0",4122411239002253147,25094,435.6714172363281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25100,"0,0,0,0","0,0,0,0",4122411239002253147,25100,435.771484375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25106,"0,0,0,0","0,0,0,0",4122411239002253147,25106,435.87158203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25112,"0,0,0,0","0,0,0,0",4122411239002253147,25112,435.9717102050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25118,"0,0,0,0","0,0,0,0",4122411239002253147,25118,436.07177734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25124,"0,0,0,0","0,0,0,0",4122411239002253147,25124,436.1718444824219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25130,"0,0,0,0","0,0,0,0",4122411239002253147,25130,436.2720031738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25136,"0,0,0,0","0,0,0,0",4122411239002253147,25136,436.3721008300781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25142,"0,0,0,0","0,0,0,0",4122411239002253147,25142,436.47216796875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25148,"0,0,0,0","0,0,0,0",4122411239002253147,25148,436.5722961425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25154,"0,0,0,0","0,0,0,0",4122411239002253147,25154,436.6723327636719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25160,"0,0,0,0","0,0,0,0",4122411239002253147,25160,436.77252197265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25166,"0,0,0,0","0,0,0,0",4122411239002253147,25166,436.8725891113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25172,"0,0,0,0","0,0,0,0",4122411239002253147,25172,436.9726867675781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25178,"0,0,0,0","0,0,0,0",4122411239002253147,25178,437.07275390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25184,"0,0,0,0","0,0,0,0",4122411239002253147,25184,437.1728210449219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25190,"0,0,0,0","0,0,0,0",4122411239002253147,25190,437.2730712890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25196,"0,0,0,0","0,0,0,0",4122411239002253147,25196,437.373046875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25202,"0,0,0,0","0,0,0,0",4122411239002253147,25202,437.4731140136719,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25208,"0,0,0,0","0,0,0,0",4122411239002253147,25208,437.5732727050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25214,"0,0,0,0","0,0,0,0",4122411239002253147,25214,437.67333984375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,"0,0,0,0","0,0,0,0",4122411239002253147,25220,437.7734680175781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25226,"0,0,0,0","0,0,0,0",4122411239002253147,25226,437.8735656738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25232,"0,0,0,0","0,0,0,0",4122411239002253147,25232,437.97357177734375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25238,"0,0,0,0","0,0,0,0",4122411239002253147,25238,438.0737609863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25244,"0,0,0,0","0,0,0,0",4122411239002253147,25244,438.1738586425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25250,"0,0,0,0","0,0,0,0",4122411239002253147,25250,438.2740478515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25256,"0,0,0,0","0,0,0,0",4122411239002253147,25256,438.3741149902344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25262,"0,0,0,0","0,0,0,0",4122411239002253147,25262,438.4741516113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25268,"0,0,0,0","0,0,0,0",4122411239002253147,25268,438.57421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25280,"0,0,0,0","0,0,0,0",4122411239002253147,25280,438.77447509765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25286,"0,0,0,0","0,0,0,0",4122411239002253147,25286,438.87445068359375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25292,"0,0,0,0","0,0,0,0",4122411239002253147,25292,438.9746398925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25298,"0,0,0,0","0,0,0,0",4122411239002253147,25298,439.07470703125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25310,"0,0,0,0","0,0,0,0",4122411239002253147,25310,439.2749938964844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25316,"0,0,0,0","0,0,0,0",4122411239002253147,25316,439.3750305175781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25322,"0,0,0,0","0,0,0,0",4122411239002253147,25322,439.4751281738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25328,"0,0,0,0","0,0,0,0",4122411239002253147,25328,439.5751953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25334,"0,0,0,0","0,0,0,0",4122411239002253147,25334,439.67529296875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25340,"0,0,0,0","0,0,0,0",4122411239002253147,25340,439.77545166015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25352,"0,0,0,0","0,0,0,0",4122411239002253147,25352,439.9755859375,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25370,"0,0,0,0","0,0,0,0",4122411239002253147,25370,440.2759094238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25376,"0,0,0,0","0,0,0,0",4122411239002253147,25376,440.3759765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25382,"0,0,0,0","0,0,0,0",4122411239002253147,25382,440.47607421875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25388,"0,0,0,0","0,0,0,0",4122411239002253147,25388,440.5762023925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25394,"0,0,0,0","0,0,0,0",4122411239002253147,25394,440.67626953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25400,"0,0,0,0","0,0,0,0",4122411239002253147,25400,440.7763671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25412,"0,0,0,0","0,0,0,0",4122411239002253147,25412,440.9765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25418,"0,0,0,0","0,0,0,0",4122411239002253147,25418,441.07666015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25424,"0,0,0,0","0,0,0,0",4122411239002253147,25424,441.1767272949219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25430,"0,0,0,0","0,0,0,0",4122411239002253147,25430,441.2768859863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25436,"0,0,0,0","0,0,0,0",4122411239002253147,25436,441.376953125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25442,"0,0,0,0","0,0,0,0",4122411239002253147,25442,441.47711181640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25454,"0,0,0,0","0,0,0,0",4122411239002253147,25454,441.6772766113281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25460,"0,0,0,0","0,0,0,0",4122411239002253147,25460,441.77740478515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25466,"0,0,0,0","0,0,0,0",4122411239002253147,25466,441.87750244140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25472,"0,0,0,0","0,0,0,0",4122411239002253147,25472,441.9775695800781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25478,"0,0,0,0","0,0,0,0",4122411239002253147,25478,442.07763671875,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25484,"0,0,0,0","0,0,0,0",4122411239002253147,25484,442.1777648925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25490,"0,0,0,0","0,0,0,0",4122411239002253147,25490,442.27783203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25496,"0,0,0,0","0,0,0,0",4122411239002253147,25496,442.37799072265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25502,"0,0,0,0","0,0,0,0",4122411239002253147,25502,442.4780578613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25508,"0,0,0,0","0,0,0,0",4122411239002253147,25508,442.578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,"0,0,0,0","0,0,0,0",4122411239002253147,25520,442.7784118652344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,"0,0,0,0","0,0,0,0",4122411239002253147,25526,442.8785095214844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25532,"0,0,0,0","0,0,0,0",4122411239002253147,25532,442.9785461425781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25538,"0,0,0,0","0,0,0,0",4122411239002253147,25538,443.0786437988281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,"0,0,0,0","0,0,0,0",4122411239002253147,25550,443.2789001464844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25556,"0,0,0,0","0,0,0,0",4122411239002253147,25556,443.37896728515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25562,"0,0,0,0","0,0,0,0",4122411239002253147,25562,443.47906494140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25568,"0,0,0,0","0,0,0,0",4122411239002253147,25568,443.5791015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25574,"0,0,0,0","0,0,0,0",4122411239002253147,25574,443.67926025390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25580,"0,0,0,0","0,0,0,0",4122411239002253147,25580,443.7793273925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25586,"0,0,0,0","0,0,0,0",4122411239002253147,25586,443.87945556640625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,"0,0,0,0","0,0,0,0",4122411239002253147,25592,443.9795227050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25598,"0,0,0,0","0,0,0,0",4122411239002253147,25598,444.0796203613281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25604,"0,0,0,0","0,0,0,0",4122411239002253147,25604,444.17974853515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25610,"0,0,0,0","0,0,0,0",4122411239002253147,25610,444.27978515625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25616,"0,0,0,0","0,0,0,0",4122411239002253147,25616,444.37994384765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25622,"0,0,0,0","0,0,0,0",4122411239002253147,25622,444.48004150390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25634,"0,0,0,0","0,0,0,0",4122411239002253147,25634,444.68017578125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25640,"0,0,0,0","0,0,0,0",4122411239002253147,25640,444.7802429199219,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25646,"0,0,0,0","0,0,0,0",4122411239002253147,25646,444.8804626464844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25652,"0,0,0,0","0,0,0,0",4122411239002253147,25652,444.9805603027344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25658,"0,0,0,0","0,0,0,0",4122411239002253147,25658,445.0805969238281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25664,"0,0,0,0","0,0,0,0",4122411239002253147,25664,445.18072509765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25670,"0,0,0,0","0,0,0,0",4122411239002253147,25670,445.2809143066406,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25676,"0,0,0,0","0,0,0,0",4122411239002253147,25676,445.3808898925781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25682,"0,0,0,0","0,0,0,0",4122411239002253147,25682,445.4810485839844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25688,"0,0,0,0","0,0,0,0",4122411239002253147,25688,445.5810852050781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25694,"0,0,0,0","0,0,0,0",4122411239002253147,25694,445.68121337890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25700,"0,0,0,0","0,0,0,0",4122411239002253147,25700,445.7813415527344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25706,"0,0,0,0","0,0,0,0",4122411239002253147,25706,445.8813781738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,"0,0,0,0","0,0,0,0",4122411239002253147,25712,445.9815979003906,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25718,"0,0,0,0","0,0,0,0",4122411239002253147,25718,446.0815734863281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25724,"0,0,0,0","0,0,0,0",4122411239002253147,25724,446.1817321777344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25730,"0,0,0,0","0,0,0,0",4122411239002253147,25730,446.2820129394531,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,"0,0,0,0","0,0,0,0",4122411239002253147,25736,446.38189697265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25742,"0,0,0,0","0,0,0,0",4122411239002253147,25742,446.48199462890625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25748,"0,0,0,0","0,0,0,0",4122411239002253147,25748,446.5821228027344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25754,"0,0,0,0","0,0,0,0",4122411239002253147,25754,446.6822509765625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25760,"0,0,0,0","0,0,0,0",4122411239002253147,25760,446.7822265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25766,"0,0,0,0","0,0,0,0",4122411239002253147,25766,446.88238525390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25772,"0,0,0,0","0,0,0,0",4122411239002253147,25772,446.98248291015625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25778,"0,0,0,0","0,0,0,0",4122411239002253147,25778,447.0825500488281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25796,"0,0,0,0","0,0,0,0",4122411239002253147,25796,447.3829040527344,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25802,"0,0,0,0","0,0,0,0",4122411239002253147,25802,447.4829406738281,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25808,"0,0,0,0","0,0,0,0",4122411239002253147,25808,447.5830383300781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25814,"0,0,0,0","0,0,0,0",4122411239002253147,25814,447.68316650390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25820,"0,0,0,0","0,0,0,0",4122411239002253147,25820,447.783203125,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25826,"0,0,0,0","0,0,0,0",4122411239002253147,25826,447.8833923339844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25832,"0,0,0,0","0,0,0,0",4122411239002253147,25832,447.98345947265625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25838,"0,0,0,0","0,0,0,0",4122411239002253147,25838,448.0835876464844,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25850,"0,0,0,0","0,0,0,0",4122411239002253147,25850,448.28375244140625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25856,"0,0,0,0","0,0,0,0",4122411239002253147,25856,448.3838195800781,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25862,"0,0,0,0","0,0,0,0",4122411239002253147,25862,448.48394775390625,"0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
